BE,DE,DK,GB,NO,NL,time,hour,dayofweek,month
0.854289319,0.618215187,0,0.177540107,0.419878379,0,04/08/2018 23:00,23,5,8
0.847771236,0.619201276,0,0.165775401,0.419613984,0,04/09/2018 00:00,0,1,9
0.853448276,0.617739144,0,0.163636364,0.42130204,0,04/09/2018 01:00,1,1,9
0.85176619,0.617367726,0,0.154723708,0.420793589,0,04/09/2018 02:00,2,1,9
0.847981497,0.618330275,0,0.149019608,0.420142773,0,04/09/2018 03:00,3,1,9
0.836417157,0.621171711,0,0.160784314,0.419573308,0,04/09/2018 04:00,4,1,9
0.838519765,0.624035817,0,0.193226381,0.418068295,0,04/09/2018 05:00,5,1,9
0.824011775,0.62583798,0,0.226381462,0.424942545,0,04/09/2018 06:00,6,1,9
0.817283431,0.630892232,0,0.465953654,0.432813358,0,04/09/2018 07:00,7,1,9
0.819386039,0.639968438,0,0.528698752,0.435823385,0,04/09/2018 08:00,8,1,9
0.810134567,0.648069018,0,0.51942959,0.433708231,0,04/09/2018 09:00,9,1,9
0.817073171,0.652156362,0,0.488770053,0.439850312,0,04/09/2018 10:00,10,1,9
0.815601346,0.654154697,0,0.42745098,0.43740975,0,04/09/2018 11:00,11,1,9
0.818124474,0.655226229,0,0.365062389,0.440114706,0,04/09/2018 12:00,12,1,9
0.843986543,0.656558453,0,0.31087344,0.439138482,0,04/09/2018 13:00,13,1,9
0.843986543,0.653628085,0,0.334402852,0.43997234,0,04/09/2018 14:00,14,1,9
0.8372582,0.65797176,0,0.384670232,0.440033354,0,04/09/2018 15:00,15,1,9
0.785744323,0.663186437,0,0.438502674,0.438894425,0,04/09/2018 16:00,16,1,9
0.782169891,0.66460236,0,0.399286988,0.439240172,0,04/09/2018 17:00,17,1,9
0.772077376,0.663868242,0,0.331194296,0.439301186,0,04/09/2018 18:00,18,1,9
0.808452481,0.664820329,0,0.292335116,0.440338425,0,04/09/2018 19:00,19,1,9
0.838519765,0.669825756,0,0.179322638,0.439748622,0,04/09/2018 20:00,20,1,9
0.856181665,0.674336831,0,0.13083779,0.437999553,0,04/09/2018 21:00,21,1,9
0.855550883,0.675332511,0,0.132263815,0.475482519,0,04/09/2018 22:00,22,1,9
0.853658537,0.675956772,0,0.11372549,0.477028209,0,04/09/2018 23:00,23,1,9
0.845037847,0.671219882,0,0.095900178,0.475258801,0,04/10/2018 00:00,0,3,10
0.842724979,0.666608542,0,0.090909091,0.477231589,0,04/10/2018 01:00,1,3,10
0.847350715,0.662930978,0,0.09197861,0.477272265,0,04/10/2018 02:00,2,3,10
0.847771236,0.656770318,0,0.092335116,0.476926519,0,04/10/2018 03:00,3,3,10
0.844617325,0.647741193,0,0.090909091,0.477882406,0,04/10/2018 04:00,4,3,10
0.843776283,0.63899194,0,0.089839572,0.479041673,0,04/10/2018 05:00,5,3,10
0.829268293,0.631755387,0,0.129055258,0.476682463,0,04/10/2018 06:00,6,3,10
0.826745164,0.630854741,0,0.153654189,0.475055421,0,04/10/2018 07:00,7,3,10
0.829688814,0.628369901,0,0.237433155,0.473265676,0,04/10/2018 08:00,8,3,10
0.827165685,0.62785288,0,0.39714795,0.475096097,0,04/10/2018 09:00,9,3,10
0.82253995,0.615924775,0,0.357575758,0.474201224,0,04/10/2018 10:00,10,3,10
0.820016821,0.630725704,0,0.23030303,0.474567309,0,04/10/2018 11:00,11,3,10
0.839781329,0.638313622,0,0.115508021,0.474750351,0,04/10/2018 12:00,12,3,10
0.851976451,0.630259252,0,0.088770053,0.469787874,0,04/10/2018 13:00,13,3,10
0.835155593,0.637102589,0,0.093404635,0.474587647,0,04/10/2018 14:00,14,3,10
0.821068124,0.637454826,0,0.193939394,0.475075759,0,04/10/2018 15:00,15,3,10
0.806560135,0.638773099,0,0.281996435,0.475441843,0,04/10/2018 16:00,16,3,10
0.764297729,0.636434734,0,0.325846702,0.475604548,0,04/10/2018 17:00,17,3,10
0.709840202,0.639307558,0,0.470588235,0.47619435,0,04/10/2018 18:00,18,3,10
0.714045416,0.638696374,0,0.413547237,0.475441843,0,04/10/2018 19:00,19,3,10
0.730866274,0.639988491,0,0.319073084,0.474546971,0,04/10/2018 20:00,20,3,10
0.751892347,0.639957104,0,0.260962567,0.473875816,0,04/10/2018 21:00,21,3,10
0.79373423,0.637078177,0,0.198573975,0.488783583,0,04/10/2018 22:00,22,3,10
0.80824222,0.639284017,0,0.11087344,0.482905896,0,04/10/2018 23:00,23,3,10
0.842304458,0.637455698,0,0.110516934,0.484085501,0,04/11/2018 00:00,0,6,11
0.84020185,0.636184506,0,0.101604278,0.486139641,0,04/11/2018 01:00,1,6,11
0.831160639,0.636326621,0,0.096613191,0.483048262,0,04/11/2018 02:00,2,6,11
0.815180824,0.63883849,0,0.095543672,0.483190628,0,04/11/2018 03:00,3,6,11
0.803826745,0.641768858,0,0.12228164,0.482885558,0,04/11/2018 04:00,4,6,11
0.813288478,0.636439965,0,0.132976827,0.484248205,0,04/11/2018 05:00,5,6,11
0.80529857,0.63017468,0,0.228520499,0.482316093,0,04/11/2018 06:00,6,6,11
0.788267452,0.647809199,0,0.25311943,0.48030263,0,04/11/2018 07:00,7,6,11
0.785113541,0.64753979,0,0.375044563,0.481502573,0,04/11/2018 08:00,8,6,11
0.765769554,0.643186524,0,0.380748663,0.486607415,0,04/11/2018 09:00,9,6,11
0.765979815,0.646755976,0,0.333333333,0.485712542,0,04/11/2018 10:00,10,6,11
0.775651808,0.654838246,0,0.209982175,0.484899022,0,04/11/2018 11:00,11,6,11
0.778805719,0.655126836,0,0.173618538,0.484675304,0,04/11/2018 12:00,12,6,11
0.771867115,0.65450083,0,0.145454545,0.484268543,0,04/11/2018 13:00,13,6,11
0.760933558,0.65672498,0,0.137254902,0.486282007,0,04/11/2018 14:00,14,6,11
0.785534062,0.663781055,0,0.345811052,0.486932824,0,04/11/2018 15:00,15,6,11
0.810555088,0.666208352,0,0.487344029,0.487502288,0,04/11/2018 16:00,16,6,11
0.818124474,0.665328631,0,0.492335116,0.488722569,0,04/11/2018 17:00,17,6,11
0.851345669,0.660758269,0,0.486987522,0.490329273,0,04/11/2018 18:00,18,6,11
0.817703953,0.661708611,0,0.467736185,0.490207244,0,04/11/2018 19:00,19,6,11
0.815811606,0.658947387,0,0.339037433,0.488112429,0,04/11/2018 20:00,20,6,11
0.816021867,0.655112886,0,0.266666667,0.488641217,0,04/11/2018 21:00,21,6,11
0.819175778,0.649619209,0,0.171836007,0.483434684,0,04/11/2018 22:00,22,6,11
0.807611438,0.64806553,0,0.121925134,0.483495699,0,04/11/2018 23:00,23,6,11
0.799831791,0.655610726,0,0.108734403,0.482682178,0,04/12/2018 00:00,0,1,12
0.798359966,0.658143519,0,0.105525847,0.482316093,0,04/12/2018 01:00,1,1,12
0.796677881,0.659780898,0,0.112299465,0.481604263,0,04/12/2018 02:00,2,1,12
0.785113541,0.660882947,0,0.11372549,0.480567024,0,04/12/2018 03:00,3,1,12
0.75883095,0.660110466,0,0.126559715,0.481990685,0,04/12/2018 04:00,4,1,12
0.766190076,0.652794573,0,0.127272727,0.480282292,0,04/12/2018 05:00,5,1,12
0.787636669,0.650973229,0,0.170766488,0.48512274,0,04/12/2018 06:00,6,1,12
0.827796468,0.653114551,0,0.254188948,0.486526063,0,04/12/2018 07:00,7,1,12
0.809083263,0.648371558,0,0.340819964,0.486688767,0,04/12/2018 08:00,8,1,12
0.81391926,0.633191363,0,0.375044563,0.486851471,0,04/12/2018 09:00,9,1,12
0.813288478,0.616079096,0,0.313368984,0.487522626,0,04/12/2018 10:00,10,1,12
0.813288478,0.626262582,0,0.234937611,0.48717688,0,04/12/2018 11:00,11,1,12
0.805719092,0.61899813,0,0.14973262,0.487400598,0,04/12/2018 12:00,12,1,12
0.768923465,0.714166641,0,0.114081996,0.488803921,0,04/12/2018 13:00,13,1,12
0.749789739,0.616212493,0,0.126916221,0.487949724,0,04/12/2018 14:00,14,1,12
0.742010093,0.611438112,0,0.147237077,0.488905611,0,04/12/2018 15:00,15,1,12
0.735912532,0.608283673,0,0.264527629,0.488742907,0,04/12/2018 16:00,16,1,12
0.734650967,0.614836676,0,0.378609626,0.486119303,0,04/12/2018 17:00,17,1,12
0.747476871,0.615452219,0,0.393582888,0.488132767,0,04/12/2018 18:00,18,1,12
0.810134567,0.620416668,0,0.322994652,0.48933271,0,04/12/2018 19:00,19,1,12
0.821488646,0.62326944,0,0.22745098,0.489210682,0,04/12/2018 20:00,20,1,12
0.788687973,0.622741956,0,0.177183601,0.488498851,0,04/12/2018 21:00,21,1,12
0.778595458,0.625761255,0,0.160427807,0.489271696,0,04/12/2018 22:00,22,1,12
0.767661901,0.632883592,0,0.11657754,0.492322398,0,04/12/2018 23:00,23,1,12
0.76156434,0.639886482,0,0.106951872,0.49230206,0,13/04/2018 00:00,0,4,4
0.765349033,0.639403464,0,0.105882353,0.492464764,0,13/04/2018 01:00,1,4,4
0.766190076,0.642937168,0,0.103743316,0.491305497,0,13/04/2018 02:00,2,4,4
0.769974769,0.645898052,0,0.102673797,0.490634343,0,13/04/2018 03:00,3,4,4
0.779226241,0.641507295,0,0.124777184,0.514206105,0,13/04/2018 04:00,4,4,4
0.781749369,0.638386859,0,0.147593583,0.512701092,0,13/04/2018 05:00,5,4,4
0.780908326,0.634160015,0,0.197860963,0.513860359,0,13/04/2018 06:00,6,4,4
0.803195963,0.636111269,0,0.284135472,0.512660416,0,13/04/2018 07:00,7,4,4
0.79352397,0.639188111,0,0.363279857,0.514165429,0,13/04/2018 08:00,8,4,4
0.744953743,0.640024238,0,0.366131907,0.513534951,0,13/04/2018 09:00,9,4,4
0.698275862,0.638469687,0,0.447771836,0.515894161,0,13/04/2018 10:00,10,4,4
0.652018503,0.637888147,0,0.416042781,0.514999288,0,13/04/2018 11:00,11,4,4
0.647813288,0.635108614,0,0.336541889,0.512233318,0,13/04/2018 12:00,12,4,4
0.675567704,0.632448527,0,0.31942959,0.513168867,0,13/04/2018 13:00,13,4,4
0.72371741,0.635547166,0,0.258467023,0.493725721,0,13/04/2018 14:00,14,4,4
0.789108495,0.638822796,0,0.267736185,0.497549269,0,13/04/2018 15:00,15,4,4
0.760302775,0.642036523,0,0.470231729,0.499481381,0,13/04/2018 16:00,16,4,4
0.703322119,0.640165482,0,0.475579323,0.500355915,0,13/04/2018 17:00,17,4,4
0.664213625,0.639661539,0,0.484491979,0.498017043,0,13/04/2018 18:00,18,4,4
0.659167368,0.640087885,0,0.489483066,0.499969493,0,13/04/2018 19:00,19,4,4
0.6627418,0.637317942,0,0.387522282,0.498606846,0,13/04/2018 20:00,20,4,4
0.666947014,0.636385037,0,0.279144385,0.497386565,0,13/04/2018 21:00,21,4,4
0.699747687,0.635527113,0,0.203565062,0.505725152,0,13/04/2018 22:00,22,4,4
0.733179142,0.630455423,0,0.149019608,0.509670727,0,13/04/2018 23:00,23,4,4
0.751051304,0.631930634,0,0.129768271,0.499888141,0,14/04/2018 00:00,0,5,4
0.764297729,0.627456177,0,0.112655971,0.499766113,0,14/04/2018 01:00,1,5,4
0.724768713,0.626710725,0,0.106951872,0.510199516,0,14/04/2018 02:00,2,5,4
0.696173255,0.626068154,0,0.074509804,0.508674165,0,14/04/2018 03:00,3,5,4
0.697855341,0.626198064,0,0.070588235,0.50759625,0,14/04/2018 04:00,4,5,4
0.690706476,0.626700263,0,0.07486631,0.511663853,0,14/04/2018 05:00,5,5,4
0.696593776,0.625672324,0,0.101604278,0.513392585,0,14/04/2018 06:00,6,5,4
0.702270816,0.624062845,0,0.15828877,0.512965486,0,14/04/2018 07:00,7,5,4
0.698696384,0.628554738,0,0.338324421,0.513209543,0,14/04/2018 08:00,8,5,4
0.678721615,0.6226042,0,0.263101604,0.513087514,0,14/04/2018 09:00,9,5,4
0.67430614,0.627185897,0,0.357219251,0.51457219,0,14/04/2018 10:00,10,5,4
0.670731707,0.624731572,0,0.249910873,0.514612866,0,14/04/2018 11:00,11,5,4
0.705004205,0.622802115,0,0.264171123,0.514856922,0,14/04/2018 12:00,12,5,4
0.716989066,0.619995553,0,0.235294118,0.516422949,0,14/04/2018 13:00,13,5,4
0.700798991,0.612323064,0,0.234937611,0.512579064,0,14/04/2018 14:00,14,5,4
0.699327166,0.60766813,0,0.272370766,0.520348187,0,14/04/2018 15:00,15,5,4
0.699957948,0.604583441,0,0.362210339,0.519473652,0,14/04/2018 16:00,16,5,4
0.707737595,0.601731541,0,0.365775401,0.51929061,0,14/04/2018 17:00,17,5,4
0.718460892,0.601665279,0,0.357219251,0.519453314,0,14/04/2018 18:00,18,5,4
0.717830109,0.598662546,0,0.299465241,0.520673595,0,14/04/2018 19:00,19,5,4
0.727922624,0.60057718,0,0.259536542,0.519921088,0,14/04/2018 20:00,20,5,4
0.728343146,0.603670589,0,0.234224599,0.51959568,0,14/04/2018 21:00,21,5,4
0.728553406,0.606187688,0,0.156149733,0.536435559,0,14/04/2018 22:00,22,5,4
0.722035324,0.607346409,0,0.130124777,0.536882995,0,14/04/2018 23:00,23,5,4
0.716358284,0.608158995,0,0.099821747,0.537472798,0,15/04/2018 00:00,0,6,4
0.710050463,0.603532833,0,0.090196078,0.538143952,0,15/04/2018 01:00,1,6,4
0.720773759,0.60350842,0,0.09197861,0.539120177,0,15/04/2018 02:00,2,6,4
0.715517241,0.60486244,0,0.096613191,0.538489699,0,15/04/2018 03:00,3,6,4
0.714676198,0.607192087,0,0.127272727,0.538998149,0,15/04/2018 04:00,4,6,4
0.721194281,0.609453727,0,0.162210339,0.539384572,0,15/04/2018 05:00,5,6,4
0.713204373,0.610581932,0,0.232798574,0.539791332,0,15/04/2018 06:00,6,6,4
0.700168209,0.613956084,0,0.262032086,0.541357359,0,15/04/2018 07:00,7,6,4
0.692178301,0.61815154,0,0.287700535,0.544916512,0,15/04/2018 08:00,8,6,4
0.59020185,0.619024286,0,0.288770053,0.543940288,0,15/04/2018 09:00,9,6,4
0.590832632,0.619214355,0,0.273796791,0.544469076,0,15/04/2018 10:00,10,6,4
0.61921783,0.620577093,0,0.238146168,0.545485977,0,15/04/2018 11:00,11,6,4
0.640664424,0.616506315,0,0.182531194,0.545913075,0,15/04/2018 12:00,12,6,4
0.68019344,0.618490699,0,0.135828877,0.539526938,0,15/04/2018 13:00,13,6,4
0.704373423,0.617708628,0,0.167557932,0.539160853,0,15/04/2018 14:00,14,6,4
0.73254836,0.612674429,0,0.192869875,0.538469361,0,15/04/2018 15:00,15,6,4
0.738645921,0.610425867,0,0.300178253,0.543675893,0,15/04/2018 16:00,16,6,4
0.727712363,0.609374387,0,0.386452763,0.544204682,0,15/04/2018 17:00,17,6,4
0.724137931,0.608680375,0,0.417825312,0.545079217,0,15/04/2018 18:00,18,6,4
0.724978974,0.607401337,0,0.320142602,0.545831723,0,15/04/2018 19:00,19,6,4
0.731707317,0.610920219,0,0.295187166,0.547357075,0,15/04/2018 20:00,20,6,4
0.730445753,0.612309986,0,0.232085561,0.546197808,0,15/04/2018 21:00,21,6,4
0.695752733,0.614997101,0,0.144385027,0.558563322,0,15/04/2018 22:00,22,6,4
0.679983179,0.612137355,0,0.107308378,0.5606378,0,15/04/2018 23:00,23,6,4
0.670100925,0.607829427,0,0.104099822,0.561695377,0,16/04/2018 00:00,0,0,4
0.649915896,0.610254979,0,0.103030303,0.561410645,0,16/04/2018 01:00,1,0,4
0.623843566,0.610072758,0,0.105525847,0.562061461,0,16/04/2018 02:00,2,0,4
0.571068124,0.60951999,0,0.090552585,0.561715715,0,16/04/2018 03:00,3,0,4
0.560555088,0.613908131,0,0.131907308,0.505928532,0,16/04/2018 04:00,4,0,4
0.55235492,0.616072121,0,0.182887701,0.506131912,0,16/04/2018 05:00,5,0,4
0.55803196,0.614861089,0,0.32228164,0.502837153,0,16/04/2018 06:00,6,0,4
0.584104289,0.620179519,0,0.367201426,0.49014623,0,16/04/2018 07:00,7,0,4
0.624053827,0.624004429,0,0.326559715,0.494010454,0,16/04/2018 08:00,8,0,4
0.664423886,0.631149435,0,0.332620321,0.523887002,0,16/04/2018 09:00,9,0,4
0.713624895,0.639556914,0,0.321568627,0.526307226,0,16/04/2018 10:00,10,0,4
0.679352397,0.651278385,0,0.296613191,0.527324127,0,16/04/2018 11:00,11,0,4
0.664213625,0.666302514,0,0.243850267,0.529052859,0,16/04/2018 12:00,12,0,4
0.660218671,0.665683484,0,0.176827094,0.529052859,0,16/04/2018 13:00,13,0,4
0.655592935,0.676084938,0,0.179322638,0.529642661,0,16/04/2018 14:00,14,0,4
0.655382675,0.680648325,0,0.198217469,0.529479957,0,16/04/2018 15:00,15,0,4
0.662111018,0.682552498,0,0.248484848,0.527588521,0,16/04/2018 16:00,16,0,4
0.663372582,0.681399009,0,0.267379679,0.52801562,0,16/04/2018 17:00,17,0,4
0.661480235,0.682636198,0,0.269875223,0.531920519,0,16/04/2018 18:00,18,0,4
0.659587889,0.684594426,0,0.263458111,0.527730887,0,16/04/2018 19:00,19,0,4
0.652018503,0.679479143,0,0.221033868,0.529907055,0,16/04/2018 20:00,20,0,4
0.617325484,0.676808593,0,0.208912656,0.528239338,0,16/04/2018 21:00,21,0,4
0.597350715,0.674607112,0,0.183600713,0.538204967,0,16/04/2018 22:00,22,0,4
0.575273339,0.67616951,0,0.16684492,0.540706543,0,16/04/2018 23:00,23,0,4
0.522077376,0.678093735,0,0.164705882,0.54186581,0,17/04/2018 00:00,0,1,4
0.522077376,0.674302828,0,0.166131907,0.541926824,0,17/04/2018 01:00,1,1,4
0.562657696,0.675016021,0,0.159001783,0.541418373,0,17/04/2018 02:00,2,1,4
0.591042893,0.676613293,0,0.168983957,0.540543839,0,17/04/2018 03:00,3,1,4
0.580950378,0.677192218,0,0.17254902,0.542150542,0,17/04/2018 04:00,4,1,4
0.580529857,0.683730399,0,0.209269162,0.541337021,0,17/04/2018 05:00,5,1,4
0.578637511,0.687958987,0,0.246702317,0.541316683,0,17/04/2018 06:00,6,1,4
0.628679563,0.690944283,0,0.250623886,0.531859505,0,17/04/2018 07:00,7,1,4
0.666526493,0.694848534,0,0.25026738,0.532042547,0,17/04/2018 08:00,8,1,4
0.646551724,0.696863434,0,0.240641711,0.534971222,0,17/04/2018 09:00,9,1,4
0.626576955,0.701146078,0,0.211051693,0.535174602,0,17/04/2018 10:00,10,1,4
0.568965517,0.704174096,0,0.221033868,0.534767842,0,17/04/2018 11:00,11,1,4
0.542052145,0.702827051,0,0.212477718,0.528951168,0,17/04/2018 12:00,12,1,4
0.55803196,0.697616733,0,0.212477718,0.541438711,0,17/04/2018 13:00,13,1,4
0.56118587,0.691478742,0,0.218181818,0.58054872,0,17/04/2018 14:00,14,1,4
0.564339781,0.689664372,0,0.222103387,0.580914804,0,17/04/2018 15:00,15,1,4
0.60176619,0.689811719,0,0.244919786,0.581219874,0,17/04/2018 16:00,16,1,4
0.595248108,0.68597809,0,0.260249554,0.582033395,0,17/04/2018 17:00,17,1,4
0.593355761,0.68632248,0,0.27201426,0.582318127,0,17/04/2018 18:00,18,1,4
0.578847771,0.689282491,0,0.27486631,0.582562183,0,17/04/2018 19:00,19,1,4
0.582422204,0.689459482,0,0.267736185,0.573816836,0,17/04/2018 20:00,20,1,4
0.576534903,0.691958272,0,0.239572193,0.573959202,0,17/04/2018 21:00,21,1,4
0.584945332,0.688970361,0,0.218894831,0.610872704,0,17/04/2018 22:00,22,1,4
0.5931455,0.68914212,0,0.209269162,0.616750392,0,17/04/2018 23:00,23,1,4
0.591463415,0.69095213,0,0.208199643,0.614696252,0,18/04/2018 00:00,0,2,4
0.596930193,0.690335715,0,0.207843137,0.602554455,0,18/04/2018 01:00,1,2,4
0.593776283,0.691531054,0,0.211051693,0.598141105,0,18/04/2018 02:00,2,2,4
0.5931455,0.693793566,0,0.242067736,0.598730908,0,18/04/2018 03:00,3,2,4
0.59293524,0.693770026,0,0.245276292,0.596392036,0,18/04/2018 04:00,4,2,4
0.583894029,0.687463763,0,0.290909091,0.598547866,0,18/04/2018 05:00,5,2,4
0.581160639,0.688442005,0,0.367201426,0.599829161,0,18/04/2018 06:00,6,2,4
0.562657696,0.687244922,0,0.434937611,0.605828876,0,18/04/2018 07:00,7,2,4
0.517241379,0.685180325,0,0.371479501,0.608615184,0,18/04/2018 08:00,8,2,4
0.505046257,0.683934418,0,0.366131907,0.607964368,0,18/04/2018 09:00,9,2,4
0.468250631,0.683052081,0,0.350445633,0.609774451,0,18/04/2018 10:00,10,2,4
0.448696384,0.688796858,0,0.363279857,0.610181212,0,18/04/2018 11:00,11,2,4
0.47960471,0.688465546,0,0.325846702,0.610018508,0,18/04/2018 12:00,12,2,4
0.495164003,0.684533395,0,0.298752228,0.610669324,0,18/04/2018 13:00,13,2,4
0.526492851,0.685797612,0,0.293048128,0.611055747,0,18/04/2018 14:00,14,2,4
0.565601346,0.689060164,0,0.321568627,0.61050662,0,18/04/2018 15:00,15,2,4
0.598612279,0.685926649,0,0.42745098,0.611137099,0,18/04/2018 16:00,16,2,4
0.626787216,0.683987602,0,0.478074866,0.610730338,0,18/04/2018 17:00,17,2,4
0.619638352,0.681439115,0,0.503030303,0.61081169,0,18/04/2018 18:00,18,2,4
0.604920101,0.684059967,0,0.444919786,0.599869837,0,18/04/2018 19:00,19,2,4
0.593776283,0.686992951,0,0.33083779,0.600093555,0,18/04/2018 20:00,20,2,4
0.589571068,0.689273773,0,0.257397504,0.594480262,0,18/04/2018 21:00,21,2,4
0.577165685,0.693099555,0,0.218894831,0.6195367,0,18/04/2018 22:00,22,2,4
0.566021867,0.697617605,0,0.217468806,0.617340194,0,18/04/2018 23:00,23,2,4
0.556770395,0.696121469,0,0.214616756,0.617421546,0,19/04/2018 00:00,0,3,4
0.525231287,0.694509375,0,0.21426025,0.605625496,0,19/04/2018 01:00,1,3,4
0.502102607,0.693053346,0,0.213903743,0.608838903,0,19/04/2018 02:00,2,3,4
0.502523129,0.69345092,0,0.218181818,0.607354227,0,19/04/2018 03:00,3,3,4
0.48843566,0.694658465,0,0.242424242,0.609001607,0,19/04/2018 04:00,4,3,4
0.513666947,0.696747475,0,0.290552585,0.608981269,0,19/04/2018 05:00,5,3,4
0.498738436,0.695732614,0,0.4,0.600663019,0,19/04/2018 06:00,6,3,4
0.485702271,0.694305356,0,0.416042781,0.602615469,0,19/04/2018 07:00,7,3,4
0.491589571,0.691355807,0,0.3942959,0.602615469,0,19/04/2018 08:00,8,3,4
0.484861228,0.692368053,0,0.329768271,0.61512335,0,19/04/2018 09:00,9,3,4
0.486333053,0.695648042,0,0.286631016,0.615204702,0,19/04/2018 10:00,10,3,4
0.526492851,0.695968892,0,0.349019608,0.61727918,0,19/04/2018 11:00,11,3,4
0.568755257,0.695826776,0,0.263814617,0.616160589,0,19/04/2018 12:00,12,3,4
0.623633305,0.704465302,0,0.255614973,0.615997885,0,19/04/2018 13:00,13,3,4
0.611648444,0.703928227,0,0.276292335,0.616099575,0,19/04/2018 14:00,14,3,4
0.592304458,0.704448736,0,0.305882353,0.614960646,0,19/04/2018 15:00,15,3,4
0.59882254,0.706126221,0,0.38573975,0.616831744,0,19/04/2018 16:00,16,3,4
0.592724979,0.709054845,0,0.445632799,0.617767292,0,19/04/2018 17:00,17,3,4
0.595248108,0.709830813,0,0.47771836,0.617950335,0,19/04/2018 18:00,18,3,4
0.515769554,0.713600795,0,0.416755793,0.61758425,0,19/04/2018 19:00,19,3,4
0.49432296,0.714060273,0,0.40285205,0.619109602,0,19/04/2018 20:00,20,3,4
0.490748528,0.71572032,0,0.291622103,0.616669039,0,19/04/2018 21:00,21,3,4
0.489697225,0.719808537,0,0.264171123,0.65165043,0,19/04/2018 22:00,22,3,4
0.495374264,0.719912289,0,0.263101604,0.649901361,0,19/04/2018 23:00,23,3,4
0.511984861,0.720050046,0,0.261319073,0.649901361,0,20/04/2018 00:00,0,4,4
0.510723297,0.718471954,0,0.247771836,0.647013362,0,20/04/2018 01:00,1,4,4
0.509041211,0.717570437,0,0.240641711,0.648579389,0,20/04/2018 02:00,2,4,4
0.500630782,0.720071842,0,0.24171123,0.647908235,0,20/04/2018 03:00,3,4,4
0.493061396,0.722015249,0,0.284848485,0.647542151,0,20/04/2018 04:00,4,4,4
0.487174096,0.722669154,0,0.338324421,0.648925136,0,20/04/2018 05:00,5,4,4
0.493902439,0.722418927,0,0.384313725,0.649718318,0,20/04/2018 06:00,6,4,4
0.500841043,0.721991708,0,0.385026738,0.650714881,0,20/04/2018 07:00,7,4,4
0.503364172,0.720927151,0,0.397860963,0.651121642,0,20/04/2018 08:00,8,4,4
0.490538267,0.723480869,0,0.321212121,0.651914824,0,20/04/2018 09:00,9,4,4
0.466568545,0.729556957,0,0.267023173,0.652423275,0,20/04/2018 10:00,10,4,4
0.435029437,0.737963564,0,0.242067736,0.654558767,0,20/04/2018 11:00,11,4,4
0.448065601,0.740616676,0,0.248484848,0.655189245,0,20/04/2018 12:00,12,4,4
0.46215307,0.740040368,0,0.253475936,0.65555533,0,20/04/2018 13:00,13,4,4
0.489697225,0.738382064,0,0.262032086,0.655636682,0,20/04/2018 14:00,14,4,4
0.517031119,0.737142259,0,0.27201426,0.65616547,0,20/04/2018 15:00,15,4,4
